Date,Product,Category,Region,Sales,Price,Discount,Promotion,Stock_Available
2024-12-12,Headphones,Electronics,Mumbai,822,40351,25,No,1070
2023-03-13,Laptop,Electronics,Bangalore,555,41364,30,Yes,4173
2024-04-12,Headphones,Electronics,Ahmedabad,458,77195,0,No,403
2023-02-08,Shoes,Fashion,Jaipur,415,39284,10,Yes,1045
2024-07-08,Biscuits,Grocery,Lucknow,304,64573,25,Yes,1438
2023-09-14,Oil,Grocery,Ahmedabad,732,50631,25,Yes,1218
2024-12-19,Mobile,Electronics,Bangalore,611,24170,30,No,2517
2023-10-07,Tablet,Electronics,Delhi,666,36980,15,Yes,2101
2024-08-13,Smart Watch,Electronics,Lucknow,695,77625,5,No,2590
2024-11-26,Smart Watch,Electronics,Pune,892,19488,20,Yes,1260
2023-04-15,Biscuits,Grocery,Pune,526,37646,5,No,4930
2023-07-08,Wheat,Grocery,Pune,489,10255,15,No,4801
2023-04-30,Biscuits,Grocery,Kolkata,419,58706,5,Yes,2932
2023-05-28,Laptop,Electronics,Pune,628,45522,25,No,3377
2024-03-08,Mobile,Electronics,Bangalore,682,12113,25,No,2725
2024-04-28,Milk,Grocery,Delhi,298,9904,0,No,3915
2024-06-26,Jacket,Fashion,Ahmedabad,406,3690,10,No,3475
2023-05-05,Laptop,Electronics,Kolkata,426,64262,0,Yes,2183
2023-09-25,Rice,Grocery,Kolkata,594,11438,10,Yes,3662
2023-01-02,Wheat,Grocery,Jaipur,368,44637,30,No,4197
2024-12-12,Rice,Grocery,Hyderabad,693,6327,10,No,4109
2024-08-05,Jeans,Fashion,Mumbai,462,16297,10,No,865
2023-01-24,Wheat,Grocery,Kolkata,247,32029,0,No,2704
2024-08-12,Jeans,Fashion,Mumbai,498,68748,0,No,1479
2024-11-12,Biscuits,Grocery,Hyderabad,398,77870,20,No,4337
2023-10-17,Shoes,Fashion,Bangalore,778,44404,5,Yes,1153
2023-08-24,Backpack,Accessories,Pune,320,21166,0,Yes,4704
2023-06-23,Tablet,Electronics,Ahmedabad,853,36344,5,Yes,4550
2024-05-15,Smart Watch,Electronics,Chennai,242,60437,20,No,2686
2024-01-10,Headphones,Electronics,Bangalore,542,42659,30,Yes,3487
2024-12-12,Backpack,Accessories,Delhi,455,28282,25,Yes,1931
2024-02-18,Headphones,Electronics,Chennai,637,37190,30,Yes,411
2024-01-03,Smart Watch,Electronics,Jaipur,861,53716,30,Yes,1843
2023-06-29,T-Shirt,Fashion,Bangalore,462,48215,25,Yes,3264
2024-02-17,Mobile,Electronics,Kolkata,929,43086,0,Yes,1611
2023-04-14,Mobile,Electronics,Delhi,556,3935,15,No,1254
2023-12-31,Smart Watch,Electronics,Kolkata,603,48952,30,No,937
2024-08-17,Laptop,Electronics,Bangalore,715,57260,20,Yes,3542
2023-09-11,Biscuits,Grocery,Bangalore,259,76821,20,No,1587
2023-04-18,Backpack,Accessories,Bangalore,228,12901,5,No,4300
2023-08-02,Jeans,Fashion,Mumbai,137,25139,0,No,3720
2023-07-09,Milk,Grocery,Bangalore,322,66433,30,Yes,650
2024-02-27,Tablet,Electronics,Hyderabad,447,64607,5,No,1624
2024-01-30,T-Shirt,Fashion,Mumbai,664,15634,15,Yes,3943
2024-03-18,Smart Watch,Electronics,Mumbai,208,41792,5,No,1627
2023-12-29,Smart Watch,Electronics,Jaipur,401,17358,5,No,2513
2024-10-26,Rice,Grocery,Kolkata,817,15263,25,Yes,2630
2023-07-23,Biscuits,Grocery,Ahmedabad,388,65977,0,Yes,1778
2023-04-20,Smart Watch,Electronics,Delhi,723,7596,0,Yes,2294
2023-08-18,T-Shirt,Fashion,Lucknow,344,2323,25,Yes,1129
2023-05-07,Wheat,Grocery,Hyderabad,356,74268,10,No,407
2024-09-21,Jeans,Fashion,Lucknow,358,1152,15,No,3785
2023-12-07,Tablet,Electronics,Mumbai,880,43783,10,Yes,2282
2023-05-02,Shoes,Fashion,Chennai,212,75506,30,No,4255
2024-06-17,Biscuits,Grocery,Lucknow,402,10760,5,Yes,3706
2024-10-22,Biscuits,Grocery,Delhi,562,28537,10,Yes,479
2023-04-22,Mobile,Electronics,Kolkata,265,4387,25,No,783
2024-04-22,Biscuits,Grocery,Ahmedabad,451,62781,5,No,3896
2024-09-20,Smart Watch,Electronics,Pune,476,22722,25,No,1977
2024-11-22,Jacket,Fashion,Chennai,235,43617,20,No,120
2024-07-27,Mobile,Electronics,Delhi,817,64368,20,Yes,3977
2024-08-20,Rice,Grocery,Chennai,445,73298,0,No,1594
2023-04-19,Milk,Grocery,Mumbai,234,12535,5,No,3090
2024-11-29,Jacket,Fashion,Jaipur,572,5947,10,Yes,428
2023-12-28,Milk,Grocery,Bangalore,567,1827,30,Yes,3393
2024-06-08,Laptop,Electronics,Lucknow,767,19495,15,Yes,3485
2024-12-21,Smart Watch,Electronics,Pune,573,60567,30,No,3459
2023-02-17,Milk,Grocery,Kolkata,135,1233,10,No,2996
2023-09-05,T-Shirt,Fashion,Delhi,73,48980,10,No,2647
2023-01-20,Milk,Grocery,Bangalore,328,64274,5,Yes,1223
2023-11-25,Oil,Grocery,Bangalore,774,4132,20,Yes,920
2024-11-02,Oil,Grocery,Mumbai,614,71597,15,No,3393
2024-06-11,Tablet,Electronics,Bangalore,290,29526,15,Yes,675
2023-12-28,Backpack,Accessories,Ahmedabad,540,67310,30,No,3192
2024-10-28,Jacket,Fashion,Pune,619,74221,10,Yes,3511
2023-01-03,T-Shirt,Fashion,Ahmedabad,132,44789,30,No,3552
2024-12-01,Milk,Grocery,Jaipur,617,30694,15,Yes,3690
2023-10-12,Mobile,Electronics,Pune,855,13235,0,Yes,2901
2024-03-08,T-Shirt,Fashion,Kolkata,156,3747,30,No,470
2024-04-03,Wheat,Grocery,Hyderabad,316,10321,25,No,1140
2024-01-02,Biscuits,Grocery,Bangalore,209,5632,15,No,4894
2023-06-22,Milk,Grocery,Kolkata,556,19688,20,Yes,1061
2023-01-04,Biscuits,Grocery,Hyderabad,810,14253,10,Yes,1792
2023-01-15,T-Shirt,Fashion,Pune,331,51687,5,No,2625
2023-04-09,Mobile,Electronics,Lucknow,325,46471,30,No,3310
2024-07-27,Jacket,Fashion,Mumbai,201,15056,30,Yes,3765
2023-04-23,Jeans,Fashion,Chennai,196,34064,25,Yes,868
2024-08-05,Oil,Grocery,Delhi,263,34427,15,No,3052
2024-12-21,Wheat,Grocery,Lucknow,501,49518,0,No,1560
2023-06-19,Biscuits,Grocery,Bangalore,317,48082,20,Yes,1425
2024-05-16,Shoes,Fashion,Delhi,165,70016,10,Yes,4503
2023-10-14,Rice,Grocery,Lucknow,810,8972,30,No,3758
2023-11-02,Rice,Grocery,Ahmedabad,702,40275,20,No,1320
2023-09-23,Backpack,Accessories,Delhi,486,37708,30,Yes,4032
2023-02-12,Biscuits,Grocery,Bangalore,488,31386,15,No,4633
2024-08-23,Oil,Grocery,Jaipur,693,27150,0,Yes,1816
2024-11-04,Oil,Grocery,Mumbai,618,50254,0,No,2471
2024-07-28,Tablet,Electronics,Kolkata,395,68109,30,No,3988
2024-07-14,Wheat,Grocery,Mumbai,549,7219,30,No,4159
2024-09-03,Jeans,Fashion,Jaipur,638,65085,25,Yes,856
2023-04-12,Milk,Grocery,Bangalore,391,7461,10,No,4850
2024-03-06,Smart Watch,Electronics,Lucknow,671,32898,5,No,4740
2023-08-13,Backpack,Accessories,Pune,185,42065,25,Yes,3144
2023-07-01,Backpack,Accessories,Jaipur,107,48704,20,Yes,336
2023-05-21,Headphones,Electronics,Lucknow,580,51681,5,Yes,3972
2023-06-18,Milk,Grocery,Pune,663,4876,5,Yes,2417
2023-10-27,Mobile,Electronics,Jaipur,568,15014,15,No,4189
2024-07-13,Oil,Grocery,Delhi,444,33038,0,Yes,4616
2024-12-17,T-Shirt,Fashion,Pune,586,39040,20,No,3832
2023-08-22,Headphones,Electronics,Jaipur,342,29362,15,No,1798
2024-07-15,Milk,Grocery,Chennai,370,56587,0,Yes,599
2023-04-03,Tablet,Electronics,Lucknow,744,10971,0,Yes,2779
2023-01-29,Jeans,Fashion,Ahmedabad,487,28966,15,Yes,1706
2023-05-23,Biscuits,Grocery,Bangalore,470,17817,30,Yes,4701
2024-07-19,Smart Watch,Electronics,Pune,783,40134,20,Yes,1160
2023-04-02,Laptop,Electronics,Lucknow,472,60560,5,Yes,1145
2023-09-04,Tablet,Electronics,Jaipur,518,12899,0,Yes,4492
2024-01-24,Backpack,Accessories,Delhi,213,18840,30,No,1296
2024-05-30,Headphones,Electronics,Hyderabad,715,13864,0,Yes,1778
2023-04-14,Biscuits,Grocery,Pune,686,69841,30,Yes,799
2024-07-13,T-Shirt,Fashion,Bangalore,340,43503,5,No,1825
2023-03-26,Milk,Grocery,Mumbai,189,49988,15,No,1423
2024-02-14,Mobile,Electronics,Lucknow,788,38429,0,Yes,469
2024-03-26,Rice,Grocery,Lucknow,360,70386,30,Yes,173
2024-03-27,Backpack,Accessories,Hyderabad,221,60488,5,No,1103
2023-10-18,Smart Watch,Electronics,Jaipur,864,46731,30,Yes,994
2023-11-19,Smart Watch,Electronics,Pune,655,57347,25,Yes,1429
2023-10-06,Jacket,Fashion,Chennai,306,5415,20,No,4245
2023-10-15,Biscuits,Grocery,Mumbai,708,14741,30,Yes,4153
2024-02-13,Smart Watch,Electronics,Jaipur,411,23478,30,Yes,3294
2023-11-16,Jeans,Fashion,Mumbai,321,11723,15,Yes,202
2024-09-28,Headphones,Electronics,Kolkata,798,41098,10,Yes,4710
2023-10-21,Oil,Grocery,Bangalore,482,1067,5,Yes,574
2024-02-08,Milk,Grocery,Mumbai,317,46139,15,Yes,1070
2023-03-26,Biscuits,Grocery,Lucknow,509,38513,25,Yes,1604
2023-05-10,Laptop,Electronics,Delhi,417,28987,15,No,2035
2023-09-18,Headphones,Electronics,Mumbai,658,54878,5,No,3157
2024-08-25,Rice,Grocery,Ahmedabad,329,32441,15,Yes,1683
2024-10-01,Smart Watch,Electronics,Delhi,717,64961,0,Yes,4518
2024-02-21,Backpack,Accessories,Pune,163,36324,20,Yes,1070
2024-08-19,Headphones,Electronics,Pune,322,49849,15,No,4264
2024-12-12,Biscuits,Grocery,Mumbai,690,13980,20,Yes,577
2024-08-15,Jeans,Fashion,Lucknow,478,40829,20,No,2174
2023-06-11,Milk,Grocery,Mumbai,473,11203,0,Yes,311
2024-01-11,Smart Watch,Electronics,Kolkata,795,78562,25,Yes,4760
2024-09-24,Wheat,Grocery,Delhi,233,37183,15,No,371
2023-11-15,Jacket,Fashion,Mumbai,508,33511,10,Yes,205
2023-07-10,Rice,Grocery,Bangalore,458,57998,10,Yes,758
2024-12-07,Laptop,Electronics,Hyderabad,998,64941,30,Yes,1531
2023-12-22,Jeans,Fashion,Lucknow,286,28620,30,No,3816
2023-09-19,Shoes,Fashion,Pune,342,77995,20,No,3964
2024-10-12,Shoes,Fashion,Bangalore,460,41551,20,Yes,3974
2024-05-28,Biscuits,Grocery,Hyderabad,671,48433,25,Yes,4953
2023-12-14,Tablet,Electronics,Hyderabad,623,37090,15,No,1039
2023-08-20,Headphones,Electronics,Hyderabad,477,79404,10,No,4409
2023-07-10,Milk,Grocery,Ahmedabad,466,53598,5,No,4706
2023-01-21,Shoes,Fashion,Mumbai,75,20220,20,No,4770
2024-08-25,Biscuits,Grocery,Jaipur,548,73974,25,Yes,2017
2023-11-25,T-Shirt,Fashion,Pune,337,38580,5,No,725
2024-06-29,Jeans,Fashion,Lucknow,217,60731,20,Yes,3426
2024-05-28,Milk,Grocery,Lucknow,447,34836,30,Yes,222
2023-02-17,Biscuits,Grocery,Bangalore,652,49032,15,Yes,4959
2024-08-05,Backpack,Accessories,Jaipur,299,23373,0,No,1203
2024-10-06,Milk,Grocery,Hyderabad,385,71636,0,No,4042
2023-03-17,Biscuits,Grocery,Hyderabad,484,1929,10,No,863
2023-09-03,Shoes,Fashion,Mumbai,457,52519,20,No,799
2024-12-03,Mobile,Electronics,Pune,1000,9785,5,No,296
2023-01-14,Smart Watch,Electronics,Mumbai,342,62626,0,No,1801
2023-12-13,Laptop,Electronics,Pune,981,54135,25,No,4006
2024-06-19,Backpack,Accessories,Mumbai,240,25944,10,No,3501
2023-05-10,Oil,Grocery,Pune,634,19642,20,Yes,448
2023-08-29,Jacket,Fashion,Hyderabad,185,27120,5,No,2059
2024-01-18,T-Shirt,Fashion,Jaipur,487,35940,15,No,3433
2023-02-07,Smart Watch,Electronics,Ahmedabad,693,62444,20,Yes,1003
2023-07-10,Tablet,Electronics,Hyderabad,418,66241,0,No,3123
2023-12-19,Headphones,Electronics,Ahmedabad,1008,65303,30,No,2906
2024-10-20,Jeans,Fashion,Hyderabad,609,28953,20,No,1072
2024-06-16,Jacket,Fashion,Bangalore,350,65392,5,No,1079
2024-10-22,Shoes,Fashion,Kolkata,450,40468,25,No,1510
2024-10-02,Smart Watch,Electronics,Lucknow,856,18308,25,Yes,4329
2023-04-03,Oil,Grocery,Mumbai,252,10902,15,No,2438
2023-04-14,Jacket,Fashion,Kolkata,491,16813,5,Yes,1385
2024-08-27,Jeans,Fashion,Pune,318,4426,20,No,1324
2024-04-14,Laptop,Electronics,Lucknow,390,12525,15,Yes,3809
2024-09-14,Tablet,Electronics,Jaipur,466,67598,25,Yes,4901
2024-10-25,Wheat,Grocery,Lucknow,298,55779,15,No,2242
2024-03-02,Biscuits,Grocery,Ahmedabad,281,61949,25,No,934
2023-05-03,Rice,Grocery,Delhi,464,2617,25,Yes,3371
2023-06-27,Tablet,Electronics,Mumbai,651,40748,10,Yes,4643
2023-05-21,T-Shirt,Fashion,Ahmedabad,117,23569,25,No,783
2024-12-29,T-Shirt,Fashion,Pune,441,11935,30,Yes,4123
2024-08-20,Rice,Grocery,Lucknow,332,18651,10,No,822
2024-06-07,T-Shirt,Fashion,Jaipur,323,49411,10,Yes,1527
2024-07-14,Mobile,Electronics,Pune,573,11869,0,Yes,4099
2024-12-22,Backpack,Accessories,Kolkata,360,72147,30,No,1246
2024-06-02,Laptop,Electronics,Bangalore,503,45873,15,No,2970
2024-01-16,Backpack,Accessories,Pune,180,21971,0,No,3523
2023-03-02,Biscuits,Grocery,Bangalore,354,15320,25,Yes,1531
2023-08-26,Backpack,Accessories,Hyderabad,191,19375,10,No,500
2023-07-04,Headphones,Electronics,Kolkata,535,40963,10,No,3941
2023-05-15,Jeans,Fashion,Mumbai,400,20525,10,No,1785
2024-01-12,Oil,Grocery,Lucknow,319,64664,15,Yes,4434
2024-07-25,Biscuits,Grocery,Mumbai,210,61183,10,No,3082
2024-03-31,Headphones,Electronics,Delhi,803,25970,5,No,4056
2024-08-29,Milk,Grocery,Bangalore,414,23596,20,No,1167
2023-06-28,Tablet,Electronics,Jaipur,829,26271,25,Yes,4674
2024-06-20,Headphones,Electronics,Delhi,575,37845,20,Yes,801
2023-12-31,Laptop,Electronics,Hyderabad,664,20772,15,Yes,2453
2024-05-29,Biscuits,Grocery,Jaipur,531,75000,25,Yes,2868
2024-06-27,Headphones,Electronics,Pune,583,34812,15,No,2882
2023-03-10,Shoes,Fashion,Pune,108,3545,0,No,3913
2023-10-30,Rice,Grocery,Ahmedabad,294,32076,30,No,589
2023-09-26,Tablet,Electronics,Jaipur,647,54907,10,No,2746
2024-11-24,Headphones,Electronics,Hyderabad,796,18835,0,No,1175
2023-10-11,Smart Watch,Electronics,Lucknow,901,76656,0,No,2868
2023-03-13,Wheat,Grocery,Lucknow,396,70549,30,No,1526
2024-11-18,Tablet,Electronics,Delhi,526,23116,20,No,3620
2023-10-20,Shoes,Fashion,Delhi,437,75167,20,Yes,2855
2023-10-29,Rice,Grocery,Ahmedabad,925,40069,0,Yes,1499
2024-10-24,Milk,Grocery,Hyderabad,429,1143,0,Yes,233
2024-06-26,Mobile,Electronics,Delhi,620,8708,15,Yes,3920
2024-04-28,Mobile,Electronics,Jaipur,483,27386,20,Yes,2647
2024-04-20,Shoes,Fashion,Bangalore,437,40294,5,Yes,4047
2023-11-30,Mobile,Electronics,Delhi,1036,42126,10,No,3749
2023-05-24,Rice,Grocery,Mumbai,121,74450,25,No,4828
2024-05-06,Jeans,Fashion,Bangalore,81,27507,15,No,2110
2024-07-12,T-Shirt,Fashion,Chennai,336,48525,10,Yes,3387
2024-01-15,Headphones,Electronics,Kolkata,631,51701,30,Yes,2515
2024-06-09,Shoes,Fashion,Delhi,187,49861,10,Yes,4436
2023-08-28,Smart Watch,Electronics,Mumbai,251,58091,10,No,4468
2024-04-06,Milk,Grocery,Mumbai,159,44312,25,No,3398
2024-11-08,Backpack,Accessories,Chennai,341,7424,0,No,1852
2024-09-19,Jeans,Fashion,Bangalore,253,57323,0,Yes,2125
2024-11-19,Jacket,Fashion,Chennai,419,63714,5,No,851
2023-08-28,Smart Watch,Electronics,Pune,417,71034,30,Yes,885
2024-08-30,Rice,Grocery,Bangalore,564,68701,30,Yes,4827
2024-11-18,Oil,Grocery,Lucknow,514,8547,20,No,2516
2024-06-18,Jeans,Fashion,Bangalore,172,79031,5,No,761
2023-04-25,T-Shirt,Fashion,Chennai,487,16181,15,Yes,4494
2023-08-12,Shoes,Fashion,Jaipur,327,62000,10,No,1939
2023-01-29,Tablet,Electronics,Delhi,499,40898,0,Yes,4801
2024-02-15,T-Shirt,Fashion,Lucknow,79,67361,25,No,1834
2024-01-24,Mobile,Electronics,Delhi,544,75250,10,No,208
2024-09-17,Jeans,Fashion,Hyderabad,582,10589,30,Yes,797
2024-05-10,Backpack,Accessories,Delhi,470,68954,10,No,1989
2024-08-28,Smart Watch,Electronics,Pune,639,64546,0,Yes,1308
2023-11-10,T-Shirt,Fashion,Jaipur,496,10239,0,Yes,1966
2024-04-22,Biscuits,Grocery,Hyderabad,258,15626,15,Yes,863
2023-07-05,Jeans,Fashion,Pune,337,31561,25,Yes,4537
2023-05-28,Jeans,Fashion,Lucknow,120,19645,30,No,1785
2023-10-28,Backpack,Accessories,Bangalore,351,51191,30,Yes,2833
2024-11-29,Backpack,Accessories,Pune,547,61259,0,No,2614
2023-11-04,Milk,Grocery,Chennai,883,45232,20,Yes,4670
2024-08-20,Shoes,Fashion,Hyderabad,436,25915,30,No,3563
2023-02-20,Backpack,Accessories,Chennai,127,12562,30,No,3670
2024-06-05,Shoes,Fashion,Chennai,577,52008,25,Yes,1417
2024-11-03,Mobile,Electronics,Pune,920,57100,30,Yes,784
2024-05-02,T-Shirt,Fashion,Delhi,480,73845,10,Yes,2123
2024-06-01,Headphones,Electronics,Jaipur,864,37192,5,No,2207
2024-06-13,Jeans,Fashion,Lucknow,368,3527,25,Yes,1402
2023-05-22,Milk,Grocery,Jaipur,239,34836,20,No,743
2024-01-10,Smart Watch,Electronics,Pune,352,50231,25,No,409
2023-07-15,Jacket,Fashion,Lucknow,248,42529,0,No,4483
2023-10-05,Mobile,Electronics,Mumbai,761,45762,0,Yes,2027
2023-10-29,Mobile,Electronics,Chennai,1082,32003,0,Yes,469
2024-08-06,Rice,Grocery,Hyderabad,198,49064,15,No,1025
2024-07-23,Wheat,Grocery,Jaipur,333,32531,30,Yes,215
2024-04-03,Oil,Grocery,Delhi,538,36404,30,Yes,4058
2024-11-26,Wheat,Grocery,Ahmedabad,666,78994,5,Yes,511
2023-05-29,Biscuits,Grocery,Chennai,315,29659,25,No,1320
2024-12-12,Jeans,Fashion,Hyderabad,291,2718,30,No,178
2023-09-20,Shoes,Fashion,Chennai,278,25744,10,No,846
2024-06-10,Mobile,Electronics,Pune,675,57399,10,No,581
2024-10-25,Jeans,Fashion,Bangalore,375,5349,25,No,3160
2023-08-14,Laptop,Electronics,Delhi,725,77484,15,Yes,3687
2023-12-09,Rice,Grocery,Kolkata,837,61515,20,No,750
2024-02-11,Jacket,Fashion,Hyderabad,494,1428,15,Yes,2143
2024-03-11,Headphones,Electronics,Jaipur,535,48840,5,Yes,789
2023-04-27,Tablet,Electronics,Mumbai,947,35606,0,Yes,1082
2023-01-15,Tablet,Electronics,Ahmedabad,649,66051,30,No,1801
2023-03-05,Backpack,Accessories,Hyderabad,652,46722,30,Yes,3758
2023-07-06,Wheat,Grocery,Jaipur,523,41328,20,Yes,4755
2023-09-09,Shoes,Fashion,Ahmedabad,258,2857,5,Yes,201
2023-05-12,Rice,Grocery,Ahmedabad,583,66872,5,No,4390
2024-01-14,Rice,Grocery,Bangalore,389,76922,25,Yes,4808
2024-06-14,Jacket,Fashion,Mumbai,425,38237,5,Yes,521
2024-02-03,Oil,Grocery,Pune,345,10108,25,No,243
2024-05-27,Jeans,Fashion,Bangalore,296,58875,5,Yes,864
2024-07-28,Headphones,Electronics,Ahmedabad,802,21110,15,Yes,4620
2023-07-03,Smart Watch,Electronics,Lucknow,854,51318,15,Yes,2489
2024-12-25,Smart Watch,Electronics,Jaipur,1085,56079,30,Yes,3505
2024-11-29,Mobile,Electronics,Bangalore,732,14006,5,Yes,1096
2024-11-01,Mobile,Electronics,Delhi,746,34244,10,No,1047
2023-05-20,Rice,Grocery,Pune,412,2571,20,Yes,4711
2023-09-13,Mobile,Electronics,Jaipur,845,18428,25,No,4488
2023-10-20,Jeans,Fashion,Pune,887,70078,15,Yes,3866
2024-02-26,Rice,Grocery,Pune,583,67292,15,No,2261
2024-12-04,Mobile,Electronics,Pune,870,19117,20,Yes,1049
2023-06-12,Jeans,Fashion,Jaipur,210,29477,0,Yes,2279
2024-06-13,Wheat,Grocery,Ahmedabad,312,51672,30,Yes,2943
2024-09-12,Jeans,Fashion,Bangalore,592,19647,10,Yes,2226
2023-01-06,Mobile,Electronics,Chennai,417,13838,25,No,2498
2024-08-15,Mobile,Electronics,Chennai,595,15496,20,Yes,3645
2023-09-29,Wheat,Grocery,Delhi,774,50984,25,Yes,3069
2024-10-25,Jacket,Fashion,Ahmedabad,718,58033,10,Yes,3871
2023-11-08,Oil,Grocery,Lucknow,689,25856,0,No,4755
2023-04-20,Tablet,Electronics,Hyderabad,572,67445,10,Yes,3788
2023-04-07,T-Shirt,Fashion,Chennai,612,14787,0,Yes,4961
2023-04-12,Shoes,Fashion,Lucknow,516,20849,10,Yes,1906
2023-08-20,Wheat,Grocery,Delhi,409,2456,0,No,1740
2023-07-17,Oil,Grocery,Lucknow,307,39699,5,Yes,4739
2024-12-10,T-Shirt,Fashion,Delhi,327,14507,25,No,2650
2024-09-06,Laptop,Electronics,Hyderabad,625,61378,0,No,1100
2024-10-27,Wheat,Grocery,Ahmedabad,696,78851,15,Yes,707
2023-10-18,Jacket,Fashion,Hyderabad,381,36333,25,No,167
2023-03-16,Biscuits,Grocery,Chennai,662,52304,10,Yes,4256
2023-05-05,Jacket,Fashion,Delhi,216,15026,25,No,4484
2023-03-13,Headphones,Electronics,Kolkata,765,60833,30,Yes,328
2023-12-05,Jeans,Fashion,Bangalore,634,20609,25,Yes,3333
2023-02-02,Rice,Grocery,Mumbai,336,45388,30,Yes,2815
2024-03-16,Tablet,Electronics,Jaipur,348,52392,20,No,4658
2023-12-17,Mobile,Electronics,Hyderabad,973,50414,30,Yes,2795
2024-04-23,Headphones,Electronics,Lucknow,307,48533,30,No,3739
2024-11-14,Wheat,Grocery,Hyderabad,670,1248,25,Yes,1162
2024-03-09,Jeans,Fashion,Pune,315,8311,10,Yes,4025
2023-04-25,Jacket,Fashion,Ahmedabad,203,28681,25,No,2864
2023-04-05,Smart Watch,Electronics,Jaipur,970,32153,30,Yes,2465
2023-06-14,Smart Watch,Electronics,Jaipur,277,25636,15,No,4437
2024-03-14,Rice,Grocery,Kolkata,461,27460,20,Yes,1502
2024-06-18,Smart Watch,Electronics,Hyderabad,712,75009,0,Yes,1445
2023-03-24,Headphones,Electronics,Chennai,531,13185,30,Yes,2978
2023-07-30,Biscuits,Grocery,Lucknow,512,32163,15,No,1064
2023-06-24,Mobile,Electronics,Mumbai,598,24046,15,No,1450
2023-06-10,T-Shirt,Fashion,Hyderabad,571,21071,30,Yes,3140
2023-01-24,Rice,Grocery,Jaipur,611,37033,15,Yes,3958
2023-12-08,Oil,Grocery,Mumbai,569,1423,15,No,3557
2024-08-03,T-Shirt,Fashion,Delhi,487,9687,15,No,3611
2023-07-06,Milk,Grocery,Mumbai,728,28967,0,Yes,4497
2024-02-27,Backpack,Accessories,Lucknow,112,34290,20,No,2831
2024-04-24,Tablet,Electronics,Hyderabad,620,77651,30,No,1276
2024-11-28,Oil,Grocery,Pune,648,46966,10,Yes,4869
2024-03-13,Rice,Grocery,Jaipur,566,68551,10,No,145
2024-01-28,Mobile,Electronics,Jaipur,509,64240,0,No,1898
2023-01-07,Oil,Grocery,Hyderabad,466,35193,10,Yes,424
2023-11-19,Wheat,Grocery,Delhi,802,50786,30,No,3709
2024-01-22,Rice,Grocery,Hyderabad,298,21637,0,No,1129
2024-10-02,Jacket,Fashion,Bangalore,647,73521,5,No,1763
2023-02-15,Headphones,Electronics,Bangalore,921,35659,10,Yes,104
2023-04-29,Shoes,Fashion,Ahmedabad,285,27771,15,Yes,3574
2024-03-23,Tablet,Electronics,Chennai,941,50092,25,Yes,2971
2023-02-11,Biscuits,Grocery,Pune,193,28937,5,No,3137
2023-03-07,Oil,Grocery,Jaipur,308,65116,10,No,4239
2024-12-27,T-Shirt,Fashion,Ahmedabad,550,11362,30,No,3130
2023-12-21,Wheat,Grocery,Ahmedabad,324,46907,25,No,2068
2023-08-25,Biscuits,Grocery,Lucknow,541,61274,5,Yes,2998
2023-12-23,T-Shirt,Fashion,Kolkata,565,66117,30,No,2030
2023-03-19,Wheat,Grocery,Bangalore,388,79019,5,No,3429
2024-02-23,Headphones,Electronics,Pune,408,13260,20,No,2983
2024-05-28,Smart Watch,Electronics,Delhi,441,66481,0,No,212
2024-07-19,Wheat,Grocery,Bangalore,317,57235,10,Yes,4108
2024-01-13,Mobile,Electronics,Kolkata,619,2854,20,Yes,332
2023-03-29,Wheat,Grocery,Pune,557,38618,15,Yes,1602
2023-10-27,Backpack,Accessories,Pune,522,11790,25,Yes,3622
2024-09-27,Shoes,Fashion,Pune,281,61293,0,No,159
2023-08-27,Backpack,Accessories,Mumbai,494,48248,15,Yes,880
2023-08-09,Biscuits,Grocery,Mumbai,387,9536,20,Yes,1434
2023-12-07,Jeans,Fashion,Jaipur,494,68890,0,Yes,4203
2023-10-01,Mobile,Electronics,Mumbai,909,27500,15,No,876
2023-03-06,Headphones,Electronics,Jaipur,725,5486,20,No,2670
2023-02-15,Laptop,Electronics,Ahmedabad,572,74036,20,No,3620
2023-03-01,Mobile,Electronics,Pune,402,2178,30,No,2673
2023-09-23,Backpack,Accessories,Ahmedabad,578,36285,10,Yes,2681
2024-09-15,Biscuits,Grocery,Kolkata,484,28804,30,Yes,4682
2023-09-12,Shoes,Fashion,Lucknow,303,39313,0,No,1565
2024-09-29,Headphones,Electronics,Bangalore,565,21893,0,No,2076
2023-08-30,Biscuits,Grocery,Ahmedabad,658,42291,20,Yes,2739
2024-10-10,Rice,Grocery,Delhi,564,10796,10,Yes,3779
2023-04-12,Shoes,Fashion,Chennai,112,64862,20,Yes,4105
2023-11-07,Headphones,Electronics,Bangalore,645,39991,10,Yes,3219
2024-08-07,Backpack,Accessories,Chennai,228,13098,20,Yes,1006
2024-02-25,Wheat,Grocery,Kolkata,445,24228,15,No,284
2024-12-19,Laptop,Electronics,Kolkata,876,8116,30,Yes,4286
2024-12-11,Jeans,Fashion,Mumbai,702,55051,20,Yes,4684
2024-09-09,T-Shirt,Fashion,Bangalore,412,50913,15,No,348
2023-05-15,Biscuits,Grocery,Lucknow,514,20364,10,Yes,687
2024-06-15,Smart Watch,Electronics,Chennai,759,43011,15,No,1454
2024-11-12,Backpack,Accessories,Hyderabad,774,22314,15,Yes,1302
2023-10-10,Biscuits,Grocery,Hyderabad,435,24619,25,Yes,4146
